ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1527.2,2016-09-05T13:03:01Z,112,71,35.2026960,-106.6171940
1527.2,2016-09-05T13:03:02Z,112,69,35.2026780,-106.6171400
1527.2,2016-09-05T13:03:03Z,112,69,35.2026610,-106.6170870
1527.0,2016-09-05T13:03:04Z,112,69,35.2026450,-106.6170360
1527.0,2016-09-05T13:03:05Z,112,67,35.2026320,-106.6169840
1527.0,2016-09-05T13:03:06Z,112,65,35.2026190,-106.6169320
1527.0,2016-09-05T13:03:07Z,112,66,35.2026050,-106.6168810
1527.2,2016-09-05T13:03:08Z,112,67,35.2025910,-106.6168310
1527.2,2016-09-05T13:03:09Z,112,65,35.2025780,-106.6167800
1527.2,2016-09-05T13:03:10Z,112,65,35.2025630,-106.6167310
1527.2,2016-09-05T13:03:11Z,102,66,35.2025460,-106.6166810
1527.2,2016-09-05T13:03:12Z,102,68,35.2025310,-106.6166320
1527.0,2016-09-05T13:03:13Z,102,64,35.2025160,-106.6165830
1527.2,2016-09-05T13:03:14Z,102,66,35.2025010,-106.6165320
1527.0,2016-09-05T13:03:15Z,102,65,35.2024860,-106.6164810
1527.2,2016-09-05T13:03:16Z,102,66,35.2024720,-106.6164300
1527.2,2016-09-05T13:03:17Z,102,68,35.2024590,-106.6163770
1527.4,2016-09-05T13:03:18Z,102,68,35.2024450,-106.6163260
1527.4,2016-09-05T13:03:19Z,102,67,35.2024300,-106.6162740
1527.4,2016-09-05T13:03:20Z,102,67,35.2024150,-106.6162240
1527.2,2016-09-05T13:03:21Z,102,69,35.2023980,-106.6161710
1527.2,2016-09-05T13:03:22Z,102,69,35.2023810,-106.6161190
1527.4,2016-09-05T13:03:23Z,102,68,35.2023650,-106.6160670
1527.4,2016-09-05T13:03:24Z,102,70,35.2023490,-106.6160140
1527.6,2016-09-05T13:03:25Z,102,69,35.2023340,-106.6159610
1527.4,2016-09-05T13:03:26Z,102,69,35.2023190,-106.6159080
1527.4,2016-09-05T13:03:27Z,102,69,35.2023030,-106.6158560
1527.2,2016-09-05T13:03:28Z,102,66,35.2022880,-106.6158050
1527.4,2016-09-05T13:03:29Z,120,67,35.2022740,-106.6157530
1527.4,2016-09-05T13:03:30Z,120,65,35.2022610,-106.6157010
1527.6,2016-09-05T13:03:31Z,120,66,35.2022490,-106.6156500
1527.2,2016-09-05T13:03:32Z,120,66,35.2022350,-106.6156000
1527.4,2016-09-05T13:03:33Z,120,63,35.2022220,-106.6155520
1527.4,2016-09-05T13:03:34Z,120,64,35.2022080,-106.6155040
1527.4,2016-09-05T13:03:35Z,120,64,35.2021930,-106.6154560
1527.6,2016-09-05T13:03:36Z,120,64,35.2021790,-106.6154080
1527.6,2016-09-05T13:03:37Z,120,62,35.2021640,-106.6153600
1527.6,2016-09-05T13:03:38Z,120,62,35.2021490,-106.6153120
1527.4,2016-09-05T13:03:39Z,120,66,35.2021340,-106.6152620
1527.8,2016-09-05T13:03:40Z,120,64,35.2021200,-106.6152130
1528.0,2016-09-05T13:03:41Z,120,64,35.2021040,-106.6151650
1528.0,2016-09-05T13:03:42Z,120,61,35.2020900,-106.6151170
1528.0,2016-09-05T13:03:43Z,120,59,35.2020760,-106.6150710
1528.2,2016-09-05T13:03:44Z,120,63,35.2020620,-106.6150250
1528.0,2016-09-05T13:03:45Z,120,62,35.2020470,-106.6149790
1528.0,2016-09-05T13:03:46Z,128,62,35.2020340,-106.6149350
1528.0,2016-09-05T13:03:47Z,128,62,35.2020220,-106.6148920
1528.2,2016-09-05T13:03:48Z,135,62,35.2020100,-106.6148460
1528.0,2016-09-05T13:03:49Z,135,62,35.2019980,-106.6147990
1527.6,2016-09-05T13:03:50Z,135,62,35.2019840,-106.6147500
1527.4,2016-09-05T13:03:51Z,135,0,35.2019700,-106.6147010
1527.4,2016-09-05T13:03:52Z,135,0,35.2019560,-106.6146520
1527.2,2016-09-05T13:03:53Z,135,0,35.2019440,-106.6146020
1527.0,2016-09-05T13:03:54Z,135,0,35.2019320,-106.6145560
1527.0,2016-09-05T13:03:55Z,135,0,35.2019230,-106.6145170
1526.8,2016-09-05T13:03:56Z,135,0,35.2019150,-106.6144820
1526.8,2016-09-05T13:03:57Z,135,0,35.2019150,-106.6144470
