ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1518.8,2016-09-03T10:33:38Z,49,62,35.2029050,-106.6178960
1518.4,2016-09-03T10:33:39Z,57,62,35.2028910,-106.6178470
1518.6,2016-09-03T10:33:40Z,57,61,35.2028770,-106.6178010
1518.6,2016-09-03T10:33:41Z,57,61,35.2028630,-106.6177550
1518.4,2016-09-03T10:33:42Z,57,61,35.2028480,-106.6177090
1518.4,2016-09-03T10:33:43Z,57,62,35.2028340,-106.6176630
1518.4,2016-09-03T10:33:44Z,57,62,35.2028210,-106.6176160
1518.8,2016-09-03T10:33:45Z,57,61,35.2028060,-106.6175700
1518.6,2016-09-03T10:33:46Z,57,61,35.2027920,-106.6175240
1518.6,2016-09-03T10:33:47Z,57,62,35.2027780,-106.6174780
1518.6,2016-09-03T10:33:48Z,57,61,35.2027630,-106.6174310
1518.8,2016-09-03T10:33:49Z,57,62,35.2027480,-106.6173840
1518.6,2016-09-03T10:33:50Z,57,62,35.2027340,-106.6173360
1518.6,2016-09-03T10:33:51Z,57,64,35.2027190,-106.6172880
1518.8,2016-09-03T10:33:52Z,58,65,35.2027030,-106.6172400
1518.8,2016-09-03T10:33:53Z,64,62,35.2026860,-106.6171920
1518.4,2016-09-03T10:33:54Z,64,67,35.2026710,-106.6171440
1518.4,2016-09-03T10:33:55Z,64,64,35.2026570,-106.6170970
1518.8,2016-09-03T10:33:56Z,64,60,35.2026450,-106.6170500
1519.0,2016-09-03T10:33:57Z,64,62,35.2026310,-106.6170030
1518.8,2016-09-03T10:33:58Z,64,62,35.2026170,-106.6169570
1519.0,2016-09-03T10:33:59Z,64,62,35.2026040,-106.6169110
1518.6,2016-09-03T10:34:00Z,64,62,35.2025920,-106.6168640
1518.8,2016-09-03T10:34:01Z,64,62,35.2025790,-106.6168160
1518.8,2016-09-03T10:34:02Z,64,60,35.2025660,-106.6167670
1519.0,2016-09-03T10:34:03Z,69,62,35.2025540,-106.6167200
1519.0,2016-09-03T10:34:04Z,69,62,35.2025400,-106.6166720
1519.0,2016-09-03T10:34:05Z,69,61,35.2025250,-106.6166250
1519.0,2016-09-03T10:34:06Z,69,62,35.2025090,-106.6165790
1519.0,2016-09-03T10:34:07Z,69,62,35.2024920,-106.6165320
1518.8,2016-09-03T10:34:08Z,69,62,35.2024760,-106.6164850
