ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1519,2016-09-02T13:29:18Z,80,87,35.121716,-106.687113
1519,2016-09-02T13:29:19Z,80,89,35.121636,-106.687123
1519.2,2016-09-02T13:29:20Z,80,88,35.121556,-106.687136
1519.2,2016-09-02T13:29:21Z,80,89,35.121476,-106.687151
1519.2,2016-09-02T13:29:22Z,80,88,35.121397,-106.687169
1519.2,2016-09-02T13:29:23Z,80,88,35.121317,-106.687187
1519.2,2016-09-02T13:29:24Z,80,89,35.121239,-106.687204
1519,2016-09-02T13:29:25Z,80,87,35.12116,-106.687221
1519,2016-09-02T13:29:26Z,80,34,35.121083,-106.687239
1519,2016-09-02T13:29:27Z,80,89,35.121006,-106.687258
1519,2016-09-02T13:29:28Z,80,89,35.120929,-106.687278
1519,2016-09-02T13:29:29Z,80,88,35.120851,-106.687297
1518.6,2016-09-02T13:29:30Z,80,88,35.120773,-106.687317
1518.2,2016-09-02T13:29:31Z,80,33,35.120696,-106.687337
1518,2016-09-02T13:29:32Z,80,59,35.12062,-106.687355
1517.8,2016-09-02T13:29:33Z,80,59,35.120545,-106.687373
1517.8,2016-09-02T13:29:34Z,80,59,35.120471,-106.68739
1517.8,2016-09-02T13:29:35Z,80,0,35.120398,-106.687407
1517.8,2016-09-02T13:29:36Z,80,0,35.120327,-106.687423
1517.8,2016-09-02T13:29:37Z,80,0,35.120257,-106.687439
1518,2016-09-02T13:29:38Z,80,0,35.120188,-106.687454
1518,2016-09-02T13:29:39Z,80,8,35.120122,-106.687471
1518.2,2016-09-02T13:29:40Z,80,8,35.120055,-106.687489
1518.4,2016-09-02T13:29:41Z,80,79,35.119986,-106.687506
1518.4,2016-09-02T13:29:42Z,80,80,35.119914,-106.68752
1518.6,2016-09-02T13:29:43Z,80,81,35.119841,-106.687535
1518.6,2016-09-02T13:29:44Z,80,83,35.119768,-106.687554
1518.6,2016-09-02T13:29:45Z,78,84,35.119693,-106.687573
1518.4,2016-09-02T13:29:46Z,78,84,35.119618,-106.687592
1518.6,2016-09-02T13:29:47Z,78,86,35.119542,-106.687609
1518.4,2016-09-02T13:29:48Z,78,86,35.119466,-106.687627
1518.6,2016-09-02T13:29:49Z,78,86,35.119389,-106.687646
1518.6,2016-09-02T13:29:50Z,77,87,35.119311,-106.687665
1518.4,2016-09-02T13:29:51Z,77,87,35.119234,-106.687684
1518.4,2016-09-02T13:29:52Z,77,87,35.119156,-106.687703
1518.4,2016-09-02T13:29:53Z,77,87,35.119077,-106.687721
1518.2,2016-09-02T13:29:54Z,77,90,35.118997,-106.68774
1518.4,2016-09-02T13:29:55Z,77,89,35.118918,-106.687758
1518.2,2016-09-02T13:29:56Z,77,88,35.118839,-106.687777
1518.2,2016-09-02T13:29:57Z,77,89,35.118759,-106.687795
1518.2,2016-09-02T13:29:58Z,77,91,35.11868,-106.687814
1517.8,2016-09-02T13:29:59Z,77,89,35.1186,-106.687834
1517.6,2016-09-02T13:30:00Z,79,90,35.11852,-106.687855
1517.8,2016-09-02T13:30:01Z,79,90,35.11844,-106.687875
1518,2016-09-02T13:30:02Z,79,90,35.11836,-106.687895
1518.2,2016-09-02T13:30:03Z,79,91,35.118279,-106.687915
1518.4,2016-09-02T13:30:04Z,79,89,35.118199,-106.687933
1518.2,2016-09-02T13:30:05Z,79,91,35.118119,-106.687952
1518.2,2016-09-02T13:30:06Z,77,88,35.11804,-106.68797
1518.4,2016-09-02T13:30:07Z,77,89,35.11796,-106.687989
1518,2016-09-02T13:30:08Z,77,90,35.11788,-106.688007
1518,2016-09-02T13:30:09Z,77,91,35.1178,-106.688025
1518,2016-09-02T13:30:10Z,77,89,35.11772,-106.688043
1518,2016-09-02T13:30:11Z,77,90,35.117639,-106.688063
1518.4,2016-09-02T13:30:12Z,77,90,35.117559,-106.688083
1518,2016-09-02T13:30:13Z,77,91,35.117478,-106.688101
1517.8,2016-09-02T13:30:14Z,77,90,35.117397,-106.68812
1517.8,2016-09-02T13:30:15Z,77,92,35.117316,-106.688138
1517.8,2016-09-02T13:30:16Z,77,91,35.117235,-106.688157
1517.8,2016-09-02T13:30:17Z,77,90,35.117154,-106.688176
1517.8,2016-09-02T13:30:18Z,77,90,35.117073,-106.688195
1518,2016-09-02T13:30:19Z,77,90,35.116993,-106.688214
1518,2016-09-02T13:30:20Z,77,91,35.116911,-106.688233
1518,2016-09-02T13:30:21Z,77,90,35.116831,-106.688252
1518,2016-09-02T13:30:22Z,77,91,35.11675,-106.68827
1518,2016-09-02T13:30:23Z,77,92,35.11667,-106.68829
1517.8,2016-09-02T13:30:24Z,77,90,35.116589,-106.688308
1517.8,2016-09-02T13:30:25Z,77,89,35.116509,-106.688328
1518,2016-09-02T13:30:26Z,77,89,35.11643,-106.688347
1518,2016-09-02T13:30:27Z,77,88,35.116351,-106.688366
1518,2016-09-02T13:30:28Z,77,90,35.116272,-106.688384
1518,2016-09-02T13:30:29Z,77,89,35.116193,-106.688402
1517.8,2016-09-02T13:30:30Z,77,91,35.116113,-106.688421
1518,2016-09-02T13:30:31Z,77,90,35.116033,-106.688439
1518,2016-09-02T13:30:32Z,77,89,35.115952,-106.688458
1518.2,2016-09-02T13:30:33Z,77,89,35.115872,-106.688477
1518,2016-09-02T13:30:34Z,90,88,35.115793,-106.688495
1518,2016-09-02T13:30:35Z,90,89,35.115715,-106.688513
1518,2016-09-02T13:30:36Z,94,89,35.115636,-106.688531
1518,2016-09-02T13:30:37Z,94,88,35.115558,-106.688549
1518,2016-09-02T13:30:38Z,94,88,35.115478,-106.688567
1518.2,2016-09-02T13:30:39Z,94,87,35.1154,-106.688585
1518.2,2016-09-02T13:30:40Z,94,89,35.11532,-106.688602
1518.2,2016-09-02T13:30:41Z,94,91,35.11524,-106.68862
1518,2016-09-02T13:30:42Z,94,91,35.11516,-106.688639
1518,2016-09-02T13:30:43Z,94,91,35.11508,-106.688658
1518,2016-09-02T13:30:44Z,94,90,35.114998,-106.688676
1517.8,2016-09-02T13:30:45Z,94,90,35.114918,-106.688693
1517.8,2016-09-02T13:30:46Z,94,91,35.114837,-106.688712
1517.8,2016-09-02T13:30:47Z,94,91,35.114756,-106.688732
1517.6,2016-09-02T13:30:48Z,99,92,35.114675,-106.688751
1517.6,2016-09-02T13:30:49Z,99,91,35.114593,-106.688769
1517.6,2016-09-02T13:30:50Z,99,92,35.114512,-106.688789
1517.4,2016-09-02T13:30:51Z,99,91,35.11443,-106.688807
1517.4,2016-09-02T13:30:52Z,99,91,35.114349,-106.688824
1517.4,2016-09-02T13:30:53Z,99,91,35.114268,-106.688842
1517.4,2016-09-02T13:30:54Z,99,90,35.114188,-106.68886
1517.4,2016-09-02T13:30:55Z,99,91,35.114107,-106.688877
1517.4,2016-09-02T13:30:56Z,99,89,35.114027,-106.688896
1517.6,2016-09-02T13:30:57Z,99,91,35.113947,-106.688914
1517.4,2016-09-02T13:30:58Z,101,88,35.113866,-106.688931
1517.4,2016-09-02T13:30:59Z,101,90,35.113786,-106.688947
1517.6,2016-09-02T13:31:00Z,101,90,35.113705,-106.688962
1517.4,2016-09-02T13:31:01Z,101,89,35.113625,-106.688975
1517.4,2016-09-02T13:31:02Z,101,91,35.113543,-106.688982
1517.4,2016-09-02T13:31:03Z,101,86,35.113462,-106.688986
1517.4,2016-09-02T13:31:04Z,101,85,35.113381,-106.688987
1517.4,2016-09-02T13:31:05Z,101,85,35.113299,-106.688989
1517.6,2016-09-02T13:31:06Z,104,83,35.113217,-106.688993
1517.6,2016-09-02T13:31:07Z,104,84,35.113136,-106.688996
1517.6,2016-09-02T13:31:08Z,104,84,35.113055,-106.688997
1517.6,2016-09-02T13:31:09Z,104,84,35.112974,-106.689
1517.4,2016-09-02T13:31:10Z,104,84,35.112893,-106.689003
1517.4,2016-09-02T13:31:11Z,104,86,35.112811,-106.689005
1517.4,2016-09-02T13:31:12Z,104,87,35.112729,-106.689007
1517.4,2016-09-02T13:31:13Z,104,86,35.112647,-106.68901
1517.6,2016-09-02T13:31:14Z,104,86,35.112565,-106.689012
1517.4,2016-09-02T13:31:15Z,112,85,35.112483,-106.689013
1517.2,2016-09-02T13:31:16Z,112,86,35.1124,-106.689015
1517.2,2016-09-02T13:31:17Z,112,85,35.112318,-106.689018
1517.2,2016-09-02T13:31:18Z,112,85,35.112237,-106.689021
1517.2,2016-09-02T13:31:19Z,112,85,35.112155,-106.689024
1517.6,2016-09-02T13:31:20Z,112,85,35.112074,-106.689027
1517.6,2016-09-02T13:31:21Z,112,85,35.111991,-106.689029
1517.4,2016-09-02T13:31:22Z,112,86,35.111909,-106.689031
1517.4,2016-09-02T13:31:23Z,112,87,35.111826,-106.689034
1517.4,2016-09-02T13:31:24Z,112,86,35.111743,-106.689035
1517.2,2016-09-02T13:31:25Z,112,86,35.111661,-106.689037
1517,2016-09-02T13:31:26Z,112,86,35.111578,-106.689039
1517,2016-09-02T13:31:27Z,112,86,35.111495,-106.689041
1517,2016-09-02T13:31:28Z,112,86,35.111412,-106.689046
1517,2016-09-02T13:31:29Z,107,87,35.111329,-106.689056
1516.8,2016-09-02T13:31:30Z,107,87,35.111246,-106.689071
1516.8,2016-09-02T13:31:31Z,107,88,35.111163,-106.689088
1516.8,2016-09-02T13:31:32Z,107,89,35.11108,-106.689106
1517,2016-09-02T13:31:33Z,107,86,35.110998,-106.689124
1516.8,2016-09-02T13:31:34Z,107,86,35.110918,-106.689143
1516.8,2016-09-02T13:31:35Z,107,84,35.110838,-106.689162
1517,2016-09-02T13:31:36Z,107,84,35.110759,-106.689181
1517.2,2016-09-02T13:31:37Z,107,84,35.110679,-106.689198
1517.2,2016-09-02T13:31:38Z,107,84,35.110599,-106.689214
1517,2016-09-02T13:31:39Z,107,84,35.11052,-106.689232
1517,2016-09-02T13:31:40Z,107,84,35.11044,-106.689249
1517,2016-09-02T13:31:41Z,106,84,35.110361,-106.689267
1516.8,2016-09-02T13:31:42Z,116,85,35.110281,-106.689284
1516.8,2016-09-02T13:31:43Z,116,85,35.110201,-106.689301
1517,2016-09-02T13:31:44Z,116,85,35.110121,-106.689318
1516.8,2016-09-02T13:31:45Z,113,85,35.110041,-106.689336
1516.8,2016-09-02T13:31:46Z,113,84,35.109961,-106.689353
1516.6,2016-09-02T13:31:47Z,113,85,35.10988,-106.689371
1516.6,2016-09-02T13:31:48Z,113,86,35.1098,-106.689389
1516.6,2016-09-02T13:31:49Z,113,86,35.109719,-106.689407
1516.8,2016-09-02T13:31:50Z,113,85,35.109639,-106.689426
1516.8,2016-09-02T13:31:51Z,113,85,35.109559,-106.689444
1516.8,2016-09-02T13:31:52Z,113,86,35.109478,-106.689462
1516.6,2016-09-02T13:31:53Z,113,85,35.109396,-106.689479
1516.6,2016-09-02T13:31:54Z,113,86,35.109315,-106.689498
1516.6,2016-09-02T13:31:55Z,109,86,35.109233,-106.689515
1516.6,2016-09-02T13:31:56Z,109,86,35.109152,-106.689533
1516.6,2016-09-02T13:31:57Z,108,85,35.109071,-106.689552
1516.6,2016-09-02T13:31:58Z,108,89,35.10899,-106.689571
1516.4,2016-09-02T13:31:59Z,108,86,35.108908,-106.68959
1516.4,2016-09-02T13:32:00Z,108,87,35.108827,-106.689609
1516.6,2016-09-02T13:32:01Z,108,86,35.108746,-106.689628
1516.2,2016-09-02T13:32:02Z,108,86,35.108665,-106.689646
1516.2,2016-09-02T13:32:03Z,108,86,35.108583,-106.689664
1516.2,2016-09-02T13:32:04Z,100,87,35.108502,-106.689683
1516.4,2016-09-02T13:32:05Z,100,85,35.108422,-106.689702
1516.4,2016-09-02T13:32:06Z,100,85,35.108341,-106.689721
1516.4,2016-09-02T13:32:07Z,100,84,35.108261,-106.68974
1516.4,2016-09-02T13:32:08Z,100,85,35.108181,-106.689758
1516.4,2016-09-02T13:32:09Z,100,85,35.1081,-106.689777
1516.4,2016-09-02T13:32:10Z,100,85,35.108022,-106.689798
1516.8,2016-09-02T13:32:11Z,100,83,35.107944,-106.689818
1517,2016-09-02T13:32:12Z,100,82,35.107867,-106.689837
1516.8,2016-09-02T13:32:13Z,100,81,35.10779,-106.689855
1516.6,2016-09-02T13:32:14Z,100,81,35.107712,-106.689872
1516.4,2016-09-02T13:32:15Z,100,84,35.107632,-106.689889
1516.4,2016-09-02T13:32:16Z,100,87,35.107549,-106.689907
1516.4,2016-09-02T13:32:17Z,100,87,35.107468,-106.689925
1516.2,2016-09-02T13:32:18Z,100,87,35.107386,-106.689942
1516.4,2016-09-02T13:32:19Z,100,86,35.107305,-106.689959
1516.4,2016-09-02T13:32:20Z,100,86,35.107223,-106.689977
1516.2,2016-09-02T13:32:21Z,100,86,35.107142,-106.689995
1516.2,2016-09-02T13:32:22Z,100,87,35.107061,-106.690014
1516.4,2016-09-02T13:32:23Z,100,86,35.10698,-106.690032
1516.4,2016-09-02T13:32:24Z,100,85,35.106901,-106.690053
1516.4,2016-09-02T13:32:25Z,100,85,35.106822,-106.690075
1516.2,2016-09-02T13:32:26Z,100,85,35.106745,-106.690101
1516.4,2016-09-02T13:32:27Z,100,81,35.106671,-106.690131
1516.8,2016-09-02T13:32:28Z,98,82,35.106608,-106.690167
1516.6,2016-09-02T13:32:29Z,98,80,35.106564,-106.690204
1516.4,2016-09-02T13:32:30Z,98,80,35.106535,-106.690235
1516.2,2016-09-02T13:32:31Z,98,80,35.106519,-106.690259
1516.2,2016-09-02T13:32:32Z,98,0,35.10651,-106.690277
1516.4,2016-09-02T13:32:33Z,98,12,35.106497,-106.690287
1516.6,2016-09-02T13:32:34Z,98,12,35.106479,-106.690287
1516.6,2016-09-02T13:32:35Z,98,12,35.106461,-106.690286
1516.8,2016-09-02T13:32:36Z,98,21,35.106442,-106.690285
1516.8,2016-09-02T13:32:37Z,98,21,35.106421,-106.690285
1517,2016-09-02T13:32:38Z,98,21,35.106396,-106.690286
1517,2016-09-02T13:32:39Z,98,27,35.106369,-106.690286
1517,2016-09-02T13:32:40Z,98,38,35.106337,-106.690286
1517,2016-09-02T13:32:41Z,98,38,35.106298,-106.690289
1517,2016-09-02T13:32:42Z,98,45,35.106259,-106.690292
1517.2,2016-09-02T13:32:43Z,98,51,35.106217,-106.690299
1517.2,2016-09-02T13:32:44Z,98,55,35.10617,-106.690301
1517.6,2016-09-02T13:32:45Z,98,60,35.106122,-106.690305
1517.4,2016-09-02T13:32:46Z,98,60,35.106072,-106.690308
1517.2,2016-09-02T13:32:47Z,98,60,35.106024,-106.69031
1517.2,2016-09-02T13:32:48Z,98,0,35.105969,-106.690306
1517.2,2016-09-02T13:32:49Z,98,0,35.105915,-106.690283
1517,2016-09-02T13:32:50Z,98,12,35.105897,-106.690221
1516.8,2016-09-02T13:32:51Z,98,65,35.105892,-106.690142
1516.2,2016-09-02T13:32:52Z,98,65,35.105891,-106.690059
1515.8,2016-09-02T13:32:53Z,98,65,35.105886,-106.689979
1515.6,2016-09-02T13:32:54Z,98,0,35.105866,-106.689914
1515.4,2016-09-02T13:32:55Z,98,14,35.105831,-106.689862
1515.4,2016-09-02T13:32:56Z,98,14,35.105782,-106.689837
1515.4,2016-09-02T13:32:57Z,98,60,35.105718,-106.689838
1515.4,2016-09-02T13:32:58Z,98,66,35.105642,-106.689849
1515.6,2016-09-02T13:32:59Z,98,66,35.105565,-106.689856
1515.6,2016-09-02T13:33:00Z,98,74,35.105484,-106.689864
1515.8,2016-09-02T13:33:01Z,98,81,35.105398,-106.689873
1516,2016-09-02T13:33:02Z,98,81,35.105311,-106.689877
1516.2,2016-09-02T13:33:03Z,98,82,35.105227,-106.689882
1516.2,2016-09-02T13:33:04Z,98,83,35.105143,-106.689887
1516,2016-09-02T13:33:05Z,98,84,35.105058,-106.689892
1516,2016-09-02T13:33:06Z,98,85,35.104974,-106.689897
1515.8,2016-09-02T13:33:07Z,98,83,35.104891,-106.689903
1515.8,2016-09-02T13:33:08Z,102,85,35.104807,-106.689907
1516,2016-09-02T13:33:09Z,102,85,35.104724,-106.689911
1515.6,2016-09-02T13:33:10Z,102,84,35.104642,-106.689915
1515.6,2016-09-02T13:33:11Z,102,84,35.104559,-106.68992
1515.6,2016-09-02T13:33:12Z,102,91,35.104478,-106.689925
1515.8,2016-09-02T13:33:13Z,102,86,35.104399,-106.689929
1516,2016-09-02T13:33:14Z,102,83,35.104319,-106.689933
1515.8,2016-09-02T13:33:15Z,102,83,35.104239,-106.689936
1515.8,2016-09-02T13:33:16Z,102,83,35.10416,-106.689939
1515.8,2016-09-02T13:33:17Z,102,82,35.10408,-106.689941
1515.8,2016-09-02T13:33:18Z,102,82,35.103999,-106.689944
1516,2016-09-02T13:33:19Z,102,81,35.103921,-106.689945
1516.2,2016-09-02T13:33:20Z,104,83,35.103842,-106.689947
1516,2016-09-02T13:33:21Z,104,81,35.103763,-106.689948
1516,2016-09-02T13:33:22Z,104,81,35.103685,-106.68995
1516.2,2016-09-02T13:33:23Z,104,81,35.103606,-106.689952
1516,2016-09-02T13:33:24Z,104,82,35.103527,-106.689953
1516,2016-09-02T13:33:25Z,104,81,35.103449,-106.689954
1516,2016-09-02T13:33:26Z,99,82,35.10337,-106.689956
1516,2016-09-02T13:33:27Z,99,82,35.103293,-106.689958
1516,2016-09-02T13:33:28Z,99,81,35.103215,-106.689959
1516,2016-09-02T13:33:29Z,108,81,35.103137,-106.68996
1516.2,2016-09-02T13:33:30Z,108,81,35.103061,-106.689963
1516.2,2016-09-02T13:33:31Z,108,81,35.102986,-106.689972
1516.4,2016-09-02T13:33:32Z,110,81,35.102907,-106.689976
1516.2,2016-09-02T13:33:33Z,110,82,35.102825,-106.689975
1516.4,2016-09-02T13:33:34Z,110,84,35.102747,-106.689976
1516.4,2016-09-02T13:33:35Z,110,83,35.102665,-106.689977
1516.4,2016-09-02T13:33:36Z,110,82,35.102585,-106.689979
1516.4,2016-09-02T13:33:37Z,110,85,35.102505,-106.689982
1516.4,2016-09-02T13:33:38Z,110,83,35.102425,-106.689985
1516.4,2016-09-02T13:33:39Z,110,83,35.102346,-106.689989
1516.6,2016-09-02T13:33:40Z,110,82,35.102268,-106.689993
1516.2,2016-09-02T13:33:41Z,110,82,35.102188,-106.689998
1516.2,2016-09-02T13:33:42Z,110,83,35.102107,-106.690003
1516,2016-09-02T13:33:43Z,110,88,35.102024,-106.690007
1516,2016-09-02T13:33:44Z,110,82,35.101942,-106.69001
1515.8,2016-09-02T13:33:45Z,110,86,35.10186,-106.690013
1516,2016-09-02T13:33:46Z,110,85,35.101778,-106.690018
1515.8,2016-09-02T13:33:47Z,110,85,35.101696,-106.690027
1515.8,2016-09-02T13:33:48Z,110,88,35.101616,-106.690033
1516,2016-09-02T13:33:49Z,110,82,35.101537,-106.690036
1515.8,2016-09-02T13:33:50Z,110,85,35.101455,-106.690038
1515.8,2016-09-02T13:33:51Z,110,83,35.101376,-106.690034
1515.8,2016-09-02T13:33:52Z,110,85,35.101294,-106.690029
1515.8,2016-09-02T13:33:53Z,110,83,35.101214,-106.690021
1515.6,2016-09-02T13:33:54Z,110,84,35.101133,-106.69001
1515.8,2016-09-02T13:33:55Z,110,85,35.101053,-106.689998
1515.8,2016-09-02T13:33:56Z,110,84,35.100975,-106.689982
1515.8,2016-09-02T13:33:57Z,110,84,35.100896,-106.689964
1515.8,2016-09-02T13:33:58Z,110,83,35.100818,-106.689944
1515.8,2016-09-02T13:33:59Z,110,83,35.100739,-106.689924
1515.8,2016-09-02T13:34:00Z,110,83,35.100662,-106.689901
1515.4,2016-09-02T13:34:01Z,110,83,35.100584,-106.689877
1515.4,2016-09-02T13:34:02Z,110,83,35.100508,-106.689848
1515.4,2016-09-02T13:34:03Z,110,83,35.100434,-106.689812
1515.8,2016-09-02T13:34:04Z,110,85,35.100361,-106.689771
1515.8,2016-09-02T13:34:05Z,110,85,35.100289,-106.689727
1515.6,2016-09-02T13:34:06Z,110,84,35.100217,-106.689684
1515.6,2016-09-02T13:34:07Z,110,84,35.100144,-106.689641
1515.4,2016-09-02T13:34:08Z,110,84,35.100072,-106.689598
1515.4,2016-09-02T13:34:09Z,110,84,35.099999,-106.689555
1515.4,2016-09-02T13:34:10Z,110,84,35.099925,-106.689513
1515.2,2016-09-02T13:34:11Z,110,84,35.099852,-106.689471
1515.4,2016-09-02T13:34:12Z,110,86,35.099779,-106.689428
1515.4,2016-09-02T13:34:13Z,110,84,35.099706,-106.689386
1515.4,2016-09-02T13:34:14Z,110,85,35.099634,-106.689342
1515.4,2016-09-02T13:34:15Z,110,85,35.099561,-106.689299
1515.4,2016-09-02T13:34:16Z,110,85,35.099488,-106.689256
1515.4,2016-09-02T13:34:17Z,110,86,35.099414,-106.689213
1515.4,2016-09-02T13:34:18Z,110,85,35.099341,-106.68917
1515.4,2016-09-02T13:34:19Z,110,81,35.099267,-106.689127
1515.4,2016-09-02T13:34:20Z,110,85,35.099194,-106.689084
1515.4,2016-09-02T13:34:21Z,110,87,35.09912,-106.68904
1515.2,2016-09-02T13:34:22Z,110,87,35.099045,-106.688995
1515.4,2016-09-02T13:34:23Z,110,87,35.098971,-106.68895
1515.2,2016-09-02T13:34:24Z,110,87,35.098896,-106.688905
1515.2,2016-09-02T13:34:25Z,110,86,35.098822,-106.688861
1515.2,2016-09-02T13:34:26Z,110,86,35.098748,-106.688818
1515.2,2016-09-02T13:34:27Z,110,85,35.098674,-106.688774
1515.2,2016-09-02T13:34:28Z,110,85,35.098599,-106.68873
1515,2016-09-02T13:34:29Z,110,85,35.098526,-106.688686
1515,2016-09-02T13:34:30Z,110,85,35.098452,-106.688642
1515,2016-09-02T13:34:31Z,110,85,35.098379,-106.688599
1515,2016-09-02T13:34:32Z,110,85,35.098307,-106.688555
1515.2,2016-09-02T13:34:33Z,110,85,35.098234,-106.68851
1515,2016-09-02T13:34:34Z,110,85,35.098163,-106.688466
1515,2016-09-02T13:34:35Z,110,85,35.09809,-106.688422
1515,2016-09-02T13:34:36Z,110,84,35.098017,-106.688379
1515,2016-09-02T13:34:37Z,110,83,35.097946,-106.688335
1515,2016-09-02T13:34:38Z,110,83,35.097876,-106.688292
1515,2016-09-02T13:34:39Z,110,83,35.097806,-106.68825
1515,2016-09-02T13:34:40Z,110,82,35.097733,-106.68821
1515,2016-09-02T13:34:41Z,110,84,35.097659,-106.688172
1515,2016-09-02T13:34:42Z,110,82,35.097585,-106.688135
1514.8,2016-09-02T13:34:43Z,110,84,35.097511,-106.688098
1514.8,2016-09-02T13:34:44Z,110,83,35.097438,-106.688057
1515,2016-09-02T13:34:45Z,110,84,35.097367,-106.688016
1514.8,2016-09-02T13:34:46Z,110,82,35.097296,-106.687973
1514.8,2016-09-02T13:34:47Z,110,84,35.097226,-106.687927
1514.8,2016-09-02T13:34:48Z,110,81,35.097157,-106.687878
1515,2016-09-02T13:34:49Z,110,84,35.097088,-106.687829
1514.8,2016-09-02T13:34:50Z,110,84,35.097019,-106.687776
1514.8,2016-09-02T13:34:51Z,110,83,35.096954,-106.68772
1514.6,2016-09-02T13:34:52Z,110,83,35.09689,-106.687662
1514.6,2016-09-02T13:34:53Z,110,83,35.096827,-106.687604
1514.6,2016-09-02T13:34:54Z,110,84,35.096763,-106.687547
1514.8,2016-09-02T13:34:55Z,110,82,35.096699,-106.68749
1515,2016-09-02T13:34:56Z,110,83,35.096635,-106.687433
1514.8,2016-09-02T13:34:57Z,110,82,35.09657,-106.687377
1514.6,2016-09-02T13:34:58Z,110,83,35.096504,-106.687324
1514.8,2016-09-02T13:34:59Z,110,83,35.096434,-106.687278
1515,2016-09-02T13:35:00Z,110,83,35.096362,-106.687238
1514.8,2016-09-02T13:35:01Z,110,82,35.096289,-106.687198
1514.8,2016-09-02T13:35:02Z,110,84,35.096215,-106.687158
1514.6,2016-09-02T13:35:03Z,110,85,35.096142,-106.687116
1514.6,2016-09-02T13:35:04Z,110,85,35.096068,-106.687072
1514.8,2016-09-02T13:35:05Z,110,85,35.095995,-106.687029
1514.6,2016-09-02T13:35:06Z,110,86,35.095922,-106.686982
1514.4,2016-09-02T13:35:07Z,110,86,35.095851,-106.686932
1514.4,2016-09-02T13:35:08Z,110,84,35.095782,-106.68688
1514.6,2016-09-02T13:35:09Z,110,83,35.095715,-106.686825
1514.4,2016-09-02T13:35:10Z,110,85,35.095652,-106.686769
1514.4,2016-09-02T13:35:11Z,110,85,35.095587,-106.686712
1514.4,2016-09-02T13:35:12Z,110,83,35.095521,-106.686655
1514.4,2016-09-02T13:35:13Z,110,36,35.095457,-106.686599
1514.4,2016-09-02T13:35:14Z,110,84,35.095395,-106.686541
1514.4,2016-09-02T13:35:15Z,110,82,35.095338,-106.686477
1514.6,2016-09-02T13:35:16Z,110,82,35.095288,-106.686404
1514.4,2016-09-02T13:35:17Z,110,81,35.095243,-106.686326
1514.4,2016-09-02T13:35:18Z,110,81,35.095201,-106.686246
1514.4,2016-09-02T13:35:19Z,110,82,35.09516,-106.686165
1514.2,2016-09-02T13:35:20Z,110,82,35.095118,-106.686084
1514.2,2016-09-02T13:35:21Z,110,82,35.095077,-106.686005
1514,2016-09-02T13:35:22Z,110,0,35.095036,-106.685928
1514,2016-09-02T13:35:23Z,110,0,35.094998,-106.685854
1514,2016-09-02T13:35:24Z,103,0,35.094961,-106.68578
1514.2,2016-09-02T13:35:25Z,103,12,35.094922,-106.685706
1514.4,2016-09-02T13:35:26Z,103,48,35.094884,-106.685633
1514.4,2016-09-02T13:35:27Z,103,77,35.094845,-106.685558
1514.6,2016-09-02T13:35:28Z,103,77,35.094804,-106.685482
1514.4,2016-09-02T13:35:29Z,103,78,35.094762,-106.685406
1514.6,2016-09-02T13:35:30Z,103,79,35.094722,-106.685328
1514.4,2016-09-02T13:35:31Z,103,79,35.094683,-106.685249
1514.6,2016-09-02T13:35:32Z,103,80,35.094642,-106.68517
1514.8,2016-09-02T13:35:33Z,103,79,35.094599,-106.685092
1514.8,2016-09-02T13:35:34Z,103,79,35.094554,-106.685015
1514.4,2016-09-02T13:35:35Z,103,79,35.094509,-106.68494
1514.2,2016-09-02T13:35:36Z,103,0,35.094468,-106.684865
1514.2,2016-09-02T13:35:37Z,103,0,35.094428,-106.684791
1514,2016-09-02T13:35:38Z,103,0,35.094388,-106.684719
1513.8,2016-09-02T13:35:39Z,103,0,35.09435,-106.68465
1514,2016-09-02T13:35:40Z,103,9,35.094313,-106.684579
1514.2,2016-09-02T13:35:41Z,103,74,35.094277,-106.684506
1514,2016-09-02T13:35:42Z,103,75,35.094239,-106.684431
1514.2,2016-09-02T13:35:43Z,103,79,35.0942,-106.684355
1514.2,2016-09-02T13:35:44Z,103,81,35.094157,-106.684278
1514.2,2016-09-02T13:35:45Z,103,81,35.094112,-106.684203
1514.2,2016-09-02T13:35:46Z,103,81,35.094068,-106.684129
1514.4,2016-09-02T13:35:47Z,103,80,35.094026,-106.684052
1514.2,2016-09-02T13:35:48Z,103,80,35.093985,-106.683975
1514.2,2016-09-02T13:35:49Z,103,81,35.093943,-106.683896
1514.4,2016-09-02T13:35:50Z,103,82,35.093903,-106.683818
1514,2016-09-02T13:35:51Z,103,82,35.093861,-106.68374
1514,2016-09-02T13:35:52Z,103,82,35.09382,-106.683664
1513.8,2016-09-02T13:35:53Z,103,0,35.093778,-106.683591
1513.8,2016-09-02T13:35:54Z,103,0,35.093737,-106.683518
1513.8,2016-09-02T13:35:55Z,103,0,35.093698,-106.683449
1514,2016-09-02T13:35:56Z,103,0,35.093661,-106.683381
1513.6,2016-09-02T13:35:57Z,114,0,35.093627,-106.683314
1513.6,2016-09-02T13:35:58Z,114,0,35.093594,-106.683248
1513.6,2016-09-02T13:35:59Z,114,0,35.093559,-106.683185
1513.6,2016-09-02T13:36:00Z,114,0,35.093526,-106.683124
1513.6,2016-09-02T13:36:01Z,114,0,35.093493,-106.683063
